#Frame      Dih_00161 Dih_00162 Dih_00163 Dih_00164 Dih_00165
     419     -38.7963 37.2381 -22.9413 1.0567 24.3277
     420     -40.6311 31.7663 -11.6900 -12.4396 33.5767
     421     -35.6882 40.1592 -27.3343 7.6189 19.0503
     422     -17.2610 31.4055 -30.5903 19.3085 -1.3933
     423     -22.9239 25.1586 -17.9666 6.3140 10.4666
     424     -35.2123 42.7422 -35.5582 17.5933 10.2432
     425     -29.4916 31.3293 -22.7698 5.8055 14.7111
     426     -39.7550 32.3768 -13.6878 -10.1379 31.3804
     427     -21.0516 40.2377 -36.4289 27.5749 -4.0795
     428     -25.2564 39.7200 -36.7596 23.9238 0.5205
     429     -31.2436 43.7386 -37.6693 21.2898 5.3459
     430     -11.1654 23.0682 -25.6125 21.8602 -6.9596
     431     -18.5127 32.5034 -32.4321 21.1693 -1.6894
     432     -38.8051 43.3910 -31.1934 10.9789 16.0141
     433      -9.6586 28.4870 -34.1177 31.0230 -14.0409
     434     -16.1257 33.0682 -33.6919 26.7491 -7.4317
     435     -33.7025 40.3521 -34.0610 16.4091 11.2274
     436     -14.7162 31.5323 -35.1751 28.5464 -9.2121
     437      -6.8287 25.9619 -33.7516 31.1503 -15.5027
     438     -14.2211 30.4494 -35.4555 26.5267 -7.3620
     439     -17.9558 32.4188 -34.8872 27.4948 -5.0062
     440      -2.2127 25.7713 -37.4914 36.5728 -22.6563
     441      -8.0325 22.5940 -27.5482 23.9365 -10.4078
     442     -15.9595 35.0876 -39.5921 32.7156 -10.9296
     443       3.5656 19.4110 -32.8253 34.6526 -24.4767
     444     -19.7707 38.3161 -37.5822 30.6465 -7.6352
     445     -13.5616 28.9010 -32.0385 24.6274 -7.3273
     446     -17.7849 35.8794 -41.6293 31.7975 -9.6851
     447      -9.2659 29.6240 -35.3832 32.6143 -15.4804
     448     -34.3448 51.3555 -46.2629 28.2403 2.8869
     449      -3.6586 23.0661 -31.9831 30.0361 -17.1085
     450     -27.2787 41.3751 -39.3355 24.4593 2.0522
     451      -0.9515 19.2243 -29.9828 30.3044 -18.8286
